database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,year
IDIGBIO_1136,NA,-34.76289,116.0864,799218cd-4576-45ac-ae6a-118269510c38,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1137,NA,-34.80198,116.0753,051313cb-84ca-448c-9724-8c57ba802d02,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1138,NA,-26.46401,147.6248,e9fea515-fc90-4fa0-8990-77b2ef7a6dfb,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1139,NA,-34.80198,116.0753,2ca9beb4-cb49-4955-8595-5515baae5374,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1140,NA,-16.81722,145.635,4bb6824b-535b-42db-8e97-27aeb1ab3151,preservedspecimen,12/03/1956,queensland,kuranda,NA,NA,j. l. cressitt,australia,none,1956
IDIGBIO_1141,NA,-16.56475,145.35319,85676841-178b-4f81-90f1-9b1c2feef8e2,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1142,NA,-18.05494,144.86247,92af6129-3a05-4109-9226-7fa2648245a0,preservedspecimen,22/05/2006,queensland,"57km w of mt. garnet, forty mile scrub",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1143,NA,-26.46401,147.6248,67ca58bd-fcc1-447b-b0b4-339a155b3407,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1144,NA,-34.76289,116.0864,77be1742-23e7-4f48-80e4-35a42908616a,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1145,NA,-34.76289,116.0864,c21ea224-6234-4eaa-948c-6df0c855a80a,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1146,NA,-16.56475,145.35319,1fb3dd42-c8e7-47e4-a142-3e5ea615e765,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1147,NA,-18.08155,144.85902,6f2e3fa4-0e70-46d9-9f0b-3d1b1c74ff7a,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1148,NA,-18.08155,144.85902,6e478a85-9fbf-43a3-bb86-775c1d95032c,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1149,NA,-18.08155,144.85902,bd952880-8e98-4b88-b044-fed0551c8c9e,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1150,NA,-23.79361,132.35888,0618a2b3-d7ff-4974-a9c9-4f150de22e83,preservedspecimen,04/11/2001,northern territory,jct of namatjira drive and gosse bluff track,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1151,NA,-25.28334,131.9609,52f9d659-6927-4ac8-b37f-c71c925e021e,preservedspecimen,02/11/2001,northern territory,25 km e of curtin springs on lasseter hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1152,NA,-23.51668,134.3798,a39478b3-af01-4255-a51c-e5931afc865a,preservedspecimen,25/10/2001,northern territory,trephina gorge national park,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1153,ausejanus albisignatus,-39.02365,146.8199,e75652c0-7c47-4181-9ade-e3cca82f5843,preservedspecimen,18/11/2002,victoria,"wilsons promonotory national park, sqeaky bay trail, opposite lilly pilly car park",NA,10,"cassis, schuh, schwartz, silveira",australia,none,2002
IDIGBIO_1154,NA,-26.944,152.561,ded3bd42-7480-4055-a14e-a080e6c31e15,preservedspecimen,08/09/1962,queensland,kilcoy,NA,NA,g. monteith,australia,none,1962
IDIGBIO_1155,NA,-27.565,152.273,5039d742-9853-4924-b65c-cd781371ec07,preservedspecimen,05/04/1977,queensland,gatton,NA,NA,b. a. franzmann,australia,none,1977
IDIGBIO_1156,protemiris grevilleae,-31.23414,120.1562,538f6896-4419-4492-81d6-60b67ac95db0,preservedspecimen,17/11/1999,western australia,123 km w of coolgardie on great eastern hiway,NA,100,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1157,protemiris grevilleae,-31.23414,120.1562,cc4fb0d8-7277-463b-9c1b-d28138fae49a,preservedspecimen,17/11/1999,western australia,123 km w of coolgardie on great eastern hiway,NA,100,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1158,protemiris adenanthi,-29.84248,115.2574,9e585308-ce81-4163-a115-e7163eebb224,preservedspecimen,31/10/1996,western australia,3.2 km s of eneabba on brand hiway,NA,100,schuh and cassis,australia,none,1996
IDIGBIO_1160,protemiris distichi,-33.72415,123.1123,c8334ffb-8312-44fd-978e-fc542c7aaf60,preservedspecimen,25/11/1999,western australia,6.5 km ne of fisheries road on balladonia road,NA,100,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1161,protemiris grevilleae,-24.45443,114.5233,3611e8b3-9605-4f14-8880-c487ecf01901,preservedspecimen,01/11/2004,western australia,66.2 km e of north west coastal hiway on mardathuna rd,NA,10,"cassis, wall, weirauch, tatarnic, symonds",australia,none,2004
IDIGBIO_1162,sthenaridea piceonigra,NA,NA,e4255b4d-cb87-4108-8117-49122759e26e,preservedspecimen,1966-07-06/1966-07-07,ifugao,"mt. province, mayoyao, 1000-1500 m",NA,NA,h. m. torrevillas,philippines,none,1966
IDIGBIO_1164,restiophylus meeboldinae,-34.98333,117.5,bb7c980e-4890-4db5-9f40-4d20ced35955,preservedspecimen,01/12/1999,western australia,13 km e of denmark on south coast highway,NA,NA,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1165,moissonia,11.0052,76.9706,e987d577-fb45-4228-ab11-932beaf90116,preservedspecimen,01/04/1965,NA,"coimbatore 1400', madras state",NA,NA,p. s. nathan,india,none,1965
IDIGBIO_1166,sthenaridea rufescens,1.38389,110.13357,5c68f5f0-a5a2-47b1-a16e-beb568ad970d,preservedspecimen,03/09/1958,sarawak,"bidi, bau district",NA,NA,t. c. maa,malaysia,bau district,1958
IDIGBIO_1167,restiophylus hypolaenae,-34.78937,118.2759,bfaf12e0-8823-4e91-a5d4-75c4c6e5c3ed,preservedspecimen,06/11/1996,western australia,39 km ne of king river,NA,100,schuh and cassis,australia,none,1996
IDIGBIO_1168,restiophylus lyginiae,-34.73363,116.0861,79003167-75f4-4f4c-9147-3bdf5a143ee0,preservedspecimen,16/12/1997,western australia,"7.5 km n of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1172,cyrthorhinus lividipennis reuter,NA,NA,515ad8fd-1c4c-4058-ba8b-01c4baa50af7,preservedspecimen,06/01/1981,NA,batu ferringhi,NA,NA,"palm, t.",malaysia,NA,1981
IDIGBIO_1173,miridae,-24.416,114.016,27d51988-5fbe-43b6-bb00-6c76d6042cc6,preservedspecimen,20/10/2004,western australia,NA,NA,10000,NA,australia,NA,2004
IDIGBIO_1176,zanchius marmoratus,NA,NA,dd78af75-6b37-4e5f-9cef-f1c6805e31f0,preservedspecimen,23/11/1961,NA,9 mi w of hitaura,NA,NA,e. s. ross & d. q. cavagnaro,nepal,none,1961
IDIGBIO_1177,NA,-34.76289,116.0864,eb445561-aa4c-44bd-a4cb-9512dce1cabd,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1178,NA,-34.80198,116.0753,95545721-4ccb-4f0a-9159-747bb8e10f8b,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1179,NA,-28.8,153.6,653c3147-7b4d-42c7-b170-219c5b05a9f2,preservedspecimen,24/11/1985,new south wales,lennox head,NA,NA,d. bickel & g. cassis,australia,none,1985
IDIGBIO_1180,NA,-16.67361,145.50222,01e18c4c-09b7-409f-b7ce-f1c6b318f81b,preservedspecimen,28/04/1998,queensland,"kuranda state forest, 28.1 km n of kuranda",NA,NA,g. cassis,australia,none,1998
IDIGBIO_1181,miridae,-38.68,143.38,9653c122-7fb1-46da-a818-03a715b9c847,preservedspecimen,2018-01-14t00:00:00\2018-01-14t00:00:00,victoria,lavers hill,NA,10000,"cookson, j. lawrence",australia,NA,2018
IDIGBIO_1182,NA,-34.98624,116.713,b9a6f593-0ef5-47dd-81c1-6815254ad3cf,preservedspecimen,02/12/1999,western australia,walpole-nornalup national park just w of walpole,NA,100,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1183,NA,-27.333,152.767,f12e9d22-1f2c-4533-811c-b4f5327f3bb3,preservedspecimen,18/09/1927,queensland,mt. glorious,NA,NA,h. hacker,australia,none,1927
IDIGBIO_1184,NA,-34.917,138.61,d7012a55-582c-4268-8038-69e11879af25,preservedspecimen,12/04/1973,south australia,"adelaide, botanical garden",NA,NA,j.c.m. carvalho,australia,none,1973
IDIGBIO_1185,malacocoris indicus,10.23333,77.48333,4cffda7a-2105-4c83-95d2-91de97658848,preservedspecimen,01/01/1926,tamil nadu,kodaikanal,NA,NA,t. v. campbell,india,dindigul district,1926
IDIGBIO_1186,polyozus australianus,-35.1652,149.0679,9b9529aa-69df-4093-86bc-d63e94958bcc,preservedspecimen,27/01/1963,australian capital territory,ginninderra,NA,NA,c. r. maclellan,australia,none,1963
IDIGBIO_1187,zanchius gubernator,7.18888,80.94583,26acceaf-9726-43db-a89e-7ab97bc22e8e,preservedspecimen,06/03/1999,central prov.,"randenigala reservoir, 2 km e of dam",NA,NA,"t.j. henry, a. wijesekara, c. ariyadasa",sri lanka,none,1999
IDIGBIO_1188,NA,-34.80198,116.0753,d23f8235-f753-4c53-b396-dd9d70f8e8cf,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1189,NA,-27.51,153,db35f61d-159c-493d-a83e-4ce67c8e6811,preservedspecimen,10/01/1972,queensland,"brisbane, long pocket",NA,NA,j. a. slater,australia,none,1972
IDIGBIO_1190,NA,-26.56331,113.9338,4de80844-30e5-45f6-9b9a-0e83ef3da8ab,preservedspecimen,25/10/2004,western australia,useless loop rd ca. 20 km w of jct with shark bay rd,NA,10,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_1191,NA,-26.56331,113.9338,35682a4b-f529-487b-a0d8-1e068c20c711,preservedspecimen,25/10/2004,western australia,useless loop rd ca. 20 km w of jct with shark bay rd,NA,10,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_1192,NA,-34.85058,117.2767,d68c764d-2dff-47ea-b3f8-d289737caee5,preservedspecimen,17/12/1997,western australia,"mt. lindesay, 23 km nw of denmark",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1193,NA,-18.05494,144.86247,6a863fc5-3cb7-4134-b34c-23fbe4675bc2,preservedspecimen,22/05/2006,queensland,"57km w of mt. garnet, forty mile scrub",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1194,NA,-34.76289,116.0864,84c5e0f7-1e64-4393-9056-817eeccbeb58,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1195,NA,-34.76289,116.0864,d09e87b3-e402-4b42-a14d-9d1bcd4543d6,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1196,NA,-34.80198,116.0753,55c8da9e-b887-42eb-af38-cd6268a45800,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1197,NA,-15.68297,144.59136,966eec26-79df-4330-bd0b-7fb9e3ef0d61,preservedspecimen,25/05/2006,queensland,"cape york peninsula, 24.5km se of laura",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1198,NA,-17.38413,145.27125,faae99ac-8dab-4036-967c-968174e103cf,preservedspecimen,01/06/2006,queensland,"ca. 11.3 km w of herberton, on herberton-petford rd",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1199,NA,-16.56475,145.35319,9d8c5e08-0bb7-40fc-84c0-49d9b8b6e609,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1200,NA,-18.08155,144.85902,019d61d7-3ae5-4fe6-a4fb-32b000de7358,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1201,NA,-23.73335,134.1536,642ed0d3-5ea1-4274-9d0a-fc78ca8bc353,preservedspecimen,25/10/2001,northern territory,33 km e of alice springs on ross hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1202,NA,-25.34361,130.68916,a350e43a-57fd-4319-bb8b-f2780238b18b,preservedspecimen,01/11/2001,northern territory,35.4 km w of uluru at kata tjuta jct on lasseter hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1203,NA,-24.90002,132.2809,28da51aa-6494-417f-a672-b53f073203da,preservedspecimen,02/11/2001,northern territory,~ 38 km n of lasseter hiway on luritja road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1204,NA,-24.57167,132.53222,9829f7d4-8db2-4134-aee8-3aa41c1f6501,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1205,NA,-24.57167,132.53222,1168c689-dd6e-4215-8139-f568f1221740,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1206,NA,-24.57167,132.53222,5e0b4a1b-acec-46d5-8926-cdbf736aa5f8,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1207,NA,-24.57167,132.53222,e4069db2-787b-4098-a898-3e2f116bafdb,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1208,NA,-24.57806,132.68139,5c9bb5bb-3aaa-4096-a8ad-9d2ae648dcde,preservedspecimen,30/10/2001,northern territory,~ 44 km w of stuart hiway on ernest giles rd,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1209,NA,-24.23334,133.4567,a647231d-1ad2-40c2-a5bb-60c448fac1e2,preservedspecimen,27/10/2001,northern territory,78 km s of alice springs at jct of rainbow valley rd and stuart hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1210,NA,-23.51668,134.3798,e1a7edbd-6b64-494a-819b-38f5ba948821,preservedspecimen,25/10/2001,northern territory,trephina gorge national park,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1211,ausejanus albisignatus,-39.02365,146.8199,5636c147-a8a5-477c-92cd-21ecf7681293,preservedspecimen,18/11/2002,victoria,"wilsons promonotory national park, sqeaky bay trail, opposite lilly pilly car park",NA,10,"cassis, schuh, schwartz, silveira",australia,none,2002
IDIGBIO_1212,NA,-21.09,148.3,3be5e2fe-3d21-4353-80af-d64cc36501b1,preservedspecimen,02/01/1965,queensland,eungella national park,NA,NA,h. a. rose,australia,none,1965
IDIGBIO_1213,NA,-33.77165,150.9969,1fa987e6-3e57-4475-bc58-f9c9c926deed,preservedspecimen,01/05/2008,new south wales,"baulkham hills, woodlands st.",NA,NA,d.s. kent,australia,none,2008
IDIGBIO_1218,NA,-34.76289,116.0864,ce7c3701-9670-45c7-bebf-da966f63c40d,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1219,NA,-16.79555,145.63944,bba13ed8-f89c-4502-8d7a-a0070ab1da13,preservedspecimen,28/04/1998,queensland,"kuranda state forest, 1.5 km along black mountain road, n of kuranda",NA,NA,g. cassis,australia,none,1998
IDIGBIO_1220,NA,-34.80198,116.0753,d95c1250-a13a-4e55-a8f1-a8d55b98b59c,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1221,NA,-32.402,116.103,d6f72882-4464-4f7a-b4df-bfa4b9cb2f96,preservedspecimen,09/12/1971,western australia,"nr. jarrahdale, serpentine dam",NA,NA,j. a. slater,australia,none,1971
IDIGBIO_1222,NA,-27.25379,114.5998,cc03ee78-0a5b-4f43-9071-ec586d940992,preservedspecimen,30/10/1996,western australia,nw coastal hiway 80.7 km n of kalbarri rd,NA,100,schuh and cassis,australia,none,1996
IDIGBIO_1223,NA,-17.33258,145.49941,a76a60b7-fdb2-4b03-820d-657339997bcf,preservedspecimen,29/05/2006,queensland,"wongabel state forest, atherton tableland",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1224,NA,-16.56475,145.35319,6a8915ef-c903-470b-91ad-2036af585869,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1225,NA,-18.05494,144.86247,d345142b-22c7-43ae-a921-75c9426276ca,preservedspecimen,22/05/2006,queensland,"57km w of mt. garnet, forty mile scrub",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1226,NA,-18.05494,144.86247,42825279-ba03-46e3-8141-ad563bb13b9b,preservedspecimen,22/05/2006,queensland,"57km w of mt. garnet, forty mile scrub",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1227,NA,-26.46401,147.6248,cd364230-0f27-404c-93ff-fcdbb3e135ea,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1228,NA,-34.98624,116.713,8a9d832b-aa83-4378-9188-1182d085f228,preservedspecimen,02/12/1999,western australia,walpole-nornalup national park just w of walpole,NA,100,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1229,NA,-18.08155,144.85902,933d2954-6608-460a-a39c-bab2c78e9b8a,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1230,NA,-20.64188,145.16547,6448e7e6-522c-44f3-9a1b-d04ce43369d7,preservedspecimen,19/05/2006,queensland,"canns camp creek campground, white mountains national park, 36km w of pentland",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1231,NA,-15.9573,145.35072,921148bf-3485-49ba-8e46-6582e67bf8dc,preservedspecimen,27/05/2006,queensland,"ca. 2km e of luana creek, on bloomfield track",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1232,NA,-23.73335,134.1536,21b0ad28-4a71-490e-a8f7-008e008ec62b,preservedspecimen,25/10/2001,northern territory,33 km e of alice springs on ross hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1233,NA,-24.57167,132.53222,8ab319c0-ea49-4753-8281-6ab475bdcd39,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1234,NA,-24.90002,132.2809,79b2a2c2-34af-49fd-81e6-fa1b5cdd08b7,preservedspecimen,02/11/2001,northern territory,~ 38 km n of lasseter hiway on luritja road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1235,NA,-24.90002,132.2809,3ad900cf-5e25-408f-b37f-09cebd945150,preservedspecimen,02/11/2001,northern territory,~ 38 km n of lasseter hiway on luritja road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1236,NA,-24.57167,132.53222,3c4b0f15-767c-4546-a2a7-874c5f7f56eb,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1237,NA,-24.57806,132.68139,6c95165e-c204-4985-95a9-5cbe1c0b851c,preservedspecimen,30/10/2001,northern territory,~ 44 km w of stuart hiway on ernest giles rd,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1238,protemiris adenanthi,-29.84248,115.2574,9e7c2843-a630-4ba8-90cd-4e0a584aa08b,preservedspecimen,31/10/1996,western australia,3.2 km s of eneabba on brand hiway,NA,100,schuh and cassis,australia,none,1996
IDIGBIO_1239,sthenaridea piceonigra,NA,NA,477c403b-f4e4-4a5f-9857-f76bb35b1fff,preservedspecimen,30/11/1962,sabah,"forest camp, 19km n of kalabakan",NA,NA,y. hirashima,malaysia,none,1962
IDIGBIO_1240,NA,-32.06388,116.08333,8927edde-e165-4761-b9bf-207fbee645f6,preservedspecimen,29/11/1998,western australia,ellis brook  valley reserve,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1241,NA,-32.58208,116.4601,22b8d57d-27c1-4f33-990f-7d5fc0a7bcb7,preservedspecimen,18/12/1997,western australia,"1 km e of albany hiway, north bannister",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1242,NA,-34.80198,116.0753,f6db5ed7-3da4-4c21-b0b4-2d7a9052a0bd,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1243,NA,-34.80198,116.0753,911105e1-2584-462c-a404-a9a0bd953840,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1244,NA,-27.51,153,b6847533-0d47-46ed-add5-e78bbc2e0882,preservedspecimen,10/01/1972,queensland,"brisbane, long pocket",NA,NA,j. a. slater,australia,none,1972
IDIGBIO_1245,NA,-26.10801,113.6167,23a5495f-0110-4614-8d7b-73af61e587f7,preservedspecimen,24/10/2004,western australia,"fowlers camp (at end of fowlers camp rd), shark bay world heritage area",NA,10,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_1246,NA,-26.46401,147.6248,695634f3-622c-42c4-b47a-5a5df1329ce6,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1247,NA,-26.46401,147.6248,a23cf451-733a-4f9e-a7bc-7249c934f0de,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1248,NA,-15.68297,144.59136,f1414c24-318b-4f94-9365-46bbe6b28671,preservedspecimen,25/05/2006,queensland,"cape york peninsula, 24.5km se of laura",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1249,NA,-15.68297,144.59136,f981afec-e103-48cd-b989-aba7a07d9835,preservedspecimen,25/05/2006,queensland,"cape york peninsula, 24.5km se of laura",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1250,NA,-15.68297,144.59136,05e41b46-e1e6-484f-8018-a99a983b9953,preservedspecimen,25/05/2006,queensland,"cape york peninsula, 24.5km se of laura",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1251,NA,-17.38413,145.27125,3e6a0a06-470c-4d6f-bfbd-b19e1782d742,preservedspecimen,01/06/2006,queensland,"ca. 11.3 km w of herberton, on herberton-petford rd",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1252,NA,-16.56475,145.35319,f226f087-9ae1-40d1-84ad-a56463241bb0,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1253,NA,-18.08155,144.85902,0b6f778f-f7a5-4477-a77b-c53cffbcf3c2,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1254,NA,-17.70083,145.52219,6e0e1fbb-a387-4b4e-9789-0fb3d1e17bfb,preservedspecimen,30/05/2006,queensland,"charmillin creek, misty mountains, tully gorge national park",NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1255,pseudoloxops,-15.60563,145.32558,e2520525-3361-482d-863d-ba8a997d68f4,preservedspecimen,26/05/2006,queensland,"cape york peninsula, archer pt. (s of cooktown)",NA,10,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1256,NA,-23.79361,132.35888,a3b5a011-d27a-4f0f-9ed1-05ed1384fc45,preservedspecimen,04/11/2001,northern territory,jct of namatjira drive and gosse bluff track,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1257,NA,-23.73335,134.1536,633af03d-14a8-4f74-a71f-82ce4aa40b0f,preservedspecimen,25/10/2001,northern territory,33 km e of alice springs on ross hiway,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1258,NA,-24.57167,132.53222,f18cf309-3427-4faf-b746-2a2348b0117e,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1259,witchelinamiris viridimaculatus,-30.53334,138.5312,3b4b902b-6f5c-47bd-873e-d3135126d188,preservedspecimen,07/11/2001,south australia,"12 km e of copely, flinders range",NA,10,"cassis, schuh, and schwartz",australia,none,2001
IDIGBIO_1260,NA,-23.53334,134.3542,718e9a14-1950-4856-ac23-58197932b65c,preservedspecimen,25/10/2001,northern territory,"trephina gorge national park, john hayes rockpool campground",NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1261,NA,-24.90002,132.2809,08fdf27f-38d5-4b6d-9c1a-17e35407bca0,preservedspecimen,02/11/2001,northern territory,~ 38 km n of lasseter hiway on luritja road,NA,10,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
